pontoId,lat,lon,lat_pred,lon_pred,erro_loc
1191,-8.0709479999999996,-34.895862999999999,-8.071193455400799,-34.895973353483285,29.875282908198788
1282,-8.0706229999999994,-34.896149000000001,-8.070000778966826,-34.89578052720093,80.2034833303987
2461,-8.0657209999999999,-34.887669000000002,-8.06680012128122,-34.88617010947591,204.03406570835728
2600,-8.0645880000000005,-34.894278999999997,-8.06374133625953,-34.89452201542904,97.87262312575109
2850,-8.0623760000000004,-34.887779000000002,-8.069511356017678,-34.88731111252119,795.0858244535924
1467,-8.0699299999999994,-34.897551999999997,-8.069317313915857,-34.89760268928006,68.35576497250091
1134,-8.0713159999999995,-34.900764000000002,-8.07123458786713,-34.9005776460366,22.424774222302396
1508,-8.0698179999999997,-34.900790999999998,-8.069759693925448,-34.899731148612865,116.86310397435096
1195,-8.0709250000000008,-34.891781000000002,-8.071378434462144,-34.889656282966605,239.2896424659519
144,-8.0767760000000006,-34.896996000000001,-8.076291333059741,-34.89743880678592,72.66990444159966
1172,-8.0710870000000003,-34.891975000000002,-8.068972421712576,-34.89080758831466,267.9643861044001
595,-8.0742239999999992,-34.890262999999997,-8.073101919743726,-34.8903390886022,125.05051744628001
1030,-8.0721290000000003,-34.890697000000003,-8.072197403787046,-34.88853162123518,238.51480215935018
153,-8.0766950000000008,-34.896811999999997,-8.076680365117586,-34.89664026752533,18.976272064345654
2715,-8.0637229999999995,-34.889007999999997,-8.06507747867871,-34.89212512755032,374.77597190100937
2772,-8.0632999999999999,-34.888748,-8.068785508562453,-34.89072484233089,647.6259280390619
2095,-8.0680300000000003,-34.890555999999997,-8.068063257908547,-34.890362553798845,21.616018866552253
1810,-8.0690109999999997,-34.899856999999997,-8.069863715481416,-34.89981884077564,94.91065916251381
2758,-8.0634720000000009,-34.888851000000003,-8.067855953522606,-34.888820136179284,487.48523299043984
1973,-8.0685850000000006,-34.889366000000003,-8.06921713743474,-34.889804896791354,85.29694070371427
353,-8.0757220000000007,-34.893695999999998,-8.074127155701943,-34.893209939751515,185.2362406362763
918,-8.0725449999999999,-34.890686000000002,-8.073554901305798,-34.88983207067153,146.4532440616219
2193,-8.0670999999999999,-34.894257000000003,-8.06806424461999,-34.89580089512399,200.965662599084
648,-8.0738939999999992,-34.893867,-8.07271464755915,-34.894842493830176,169.50177132320874
2023,-8.0684740000000001,-34.889595,-8.068803910732646,-34.88965790221067,37.332333352157384
1805,-8.0690229999999996,-34.895912000000003,-8.068779779833744,-34.8949160851533,112.93053659859739
2635,-8.0642010000000006,-34.893661000000002,-8.063721532531016,-34.89395633257924,62.44701933962792
761,-8.0731509999999993,-34.900620000000004,-8.07352319820844,-34.89966641233889,112.84645729879466
2413,-8.0658080000000005,-34.890656,-8.064719131509383,-34.89113983977761,132.2765140898485
1072,-8.0718709999999998,-34.897263000000002,-8.072101453148461,-34.89718322268334,27.08859652879277
2283,-8.0666159999999998,-34.895149000000004,-8.066290300255915,-34.895955677480714,95.91140601217045
1063,-8.0719290000000008,-34.892223000000001,-8.072461039823958,-34.89107715147697,139.3333264037046
355,-8.0757030000000007,-34.899943999999998,-8.075389965106568,-34.89900089968635,109.50733816929164
1543,-8.0697080000000003,-34.890701,-8.069791517086403,-34.890444108796714,29.767803106968422
130,-8.0768799999999992,-34.899559000000004,-8.075596139162675,-34.8991743559908,148.90696585357506
987,-8.0723889999999994,-34.892268999999999,-8.072675647614583,-34.89169161220306,71.10995618239252
238,-8.0763250000000006,-34.895397000000003,-8.076435890474684,-34.897011145868454,178.1319149779637
1896,-8.0687730000000002,-34.889617999999999,-8.068459640317043,-34.88975277567888,37.87177798934001
1738,-8.0692240000000002,-34.895569000000002,-8.068798791656775,-34.89525279415172,58.714532070727785
2053,-8.0683059999999998,-34.899512999999999,-8.069352159226067,-34.90046195683024,156.3555064991929
949,-8.0724870000000006,-34.900680999999999,-8.07233796952024,-34.90067288387395,16.595505293400116
1844,-8.0689060000000001,-34.889633000000003,-8.069949290862096,-34.88790123225871,223.1774134695599
2947,-8.0594260000000002,-34.906692999999997,-8.066728809521882,-34.901603243526196,986.6128942471605
1302,-8.0705489999999998,-34.896926999999998,-8.069982087616106,-34.89808571053442,142.2920922863024
2797,-8.0629849999999994,-34.888584000000002,-8.067787272186,-34.889482626959406,543.0759802352358
1381,-8.0702020000000001,-34.893818000000003,-8.070295908070728,-34.89310399734802,79.29774014550703
1891,-8.0687909999999992,-34.888934999999996,-8.069085199696046,-34.88915950179685,41.00085914470558
435,-8.0753559999999993,-34.900066000000002,-8.074236439210232,-34.899640627097575,133.00644112908984
2131,-8.0677389999999995,-34.892924999999998,-8.067383415269848,-34.8954841811488,284.51248205483586
50,-8.0773709999999994,-34.899380000000001,-8.076713152022219,-34.89858189103877,114.32909451841194
2726,-8.0636430000000008,-34.896510999999997,-8.063881875745786,-34.893689285467254,311.7915281651902
2827,-8.0626280000000001,-34.901375000000002,-8.067640671337426,-34.900536208346296,564.9818102591814
2684,-8.0638919999999992,-34.901459000000003,-8.066039983464265,-34.90323783566007,308.86995388033927
547,-8.0744830000000007,-34.900295,-8.074026277756118,-34.900057520572126,57.119903861069695
2253,-8.0667819999999999,-34.894843999999999,-8.067178096329705,-34.895529876013,87.4174780430454
1736,-8.0692280000000007,-34.899292000000003,-8.070089828315437,-34.89984186484692,113.35019901700467
1407,-8.0700950000000002,-34.889842999999999,-8.070695401609612,-34.89039850211471,90.53908260925638
1492,-8.0698600000000003,-34.889502999999998,-8.069507448962147,-34.88910586293735,58.72335813974206
1650,-8.0694409999999994,-34.900638999999998,-8.06911336343013,-34.899689045901205,110.74799891662491
1402,-8.0701099999999997,-34.889552999999999,-8.0696936222925,-34.88911521257977,66.8327989021903
2927,-8.0606659999999994,-34.905265999999997,-8.068697041495298,-34.90269033674102,936.9523674078945
528,-8.07456,-34.890197999999998,-8.074214157554245,-34.89086092484481,82.49481225879386
576,-8.0742949999999993,-34.900329999999997,-8.073619413949444,-34.900648709730866,82.91210487814965
2341,-8.0661249999999995,-34.896259000000001,-8.067519993999962,-34.89567825588089,167.77654968184922
2269,-8.0666919999999998,-34.893692000000001,-8.066645722354908,-34.89328713293112,44.869769086707535
1632,-8.0694909999999993,-34.895054000000002,-8.069635499811458,-34.89545962485766,47.45947324008278
1293,-8.0705810000000007,-34.893002000000003,-8.070932098184056,-34.892880973984724,41.25144723858975
2504,-8.0654339999999998,-34.886726000000003,-8.066898544157487,-34.88710755546131,168.18054491459012
722,-8.0732809999999997,-34.900588999999997,-8.072645613819889,-34.90050410386334,71.2672574592158
666,-8.0737729999999992,-34.898387999999997,-8.073129456853982,-34.90008299957955,199.85733231419857
299,-8.0760020000000008,-34.894440000000003,-8.074163867516546,-34.89392759147352,212.0330872433011
57,-8.077356,-34.898814999999999,-8.07833395737683,-34.89732701637412,196.62261726811516
1876,-8.0688320000000004,-34.900351999999998,-8.069056402880104,-34.90109541485623,85.56473531156702
2118,-8.0678850000000004,-34.890521999999997,-8.068750135900228,-34.889832751532396,122.5247615756007
1419,-8.0700520000000004,-34.893996999999999,-8.070092751110916,-34.89363068064956,40.58324592809684
760,-8.0731529999999996,-34.896338999999998,-8.071107510794969,-34.89705779318163,240.82116341989277
1635,-8.0694809999999997,-34.889502999999998,-8.068736343696706,-34.88928434848941,86.2301795434047
333,-8.0758390000000002,-34.893935999999997,-8.075276661461091,-34.89255913180838,163.97308516615362
1209,-8.0708289999999998,-34.891758000000003,-8.070719445393816,-34.89123349921785,59.01515440897335
1510,-8.0698109999999996,-34.894558000000004,-8.07028215725164,-34.89385073381641,93.849860819548
2097,-8.068028,-34.890552999999997,-8.067840379761117,-34.89059349274713,21.333412372827098
671,-8.0737640000000006,-34.898311999999997,-8.073576034815183,-34.90011776559349,199.89745263498833
2531,-8.0652159999999995,-34.901370999999997,-8.068832764109278,-34.90212310424699,410.60153524839393
1070,-8.0718770000000006,-34.900734,-8.071984944154947,-34.90107683405661,39.60627234943503
2239,-8.0668749999999996,-34.896301000000001,-8.067705307655414,-34.89544097989028,132.24620154798393
6,-8.0775459999999999,-34.899287999999999,-8.076919458141504,-34.89838570185167,121.33111723908519
626,-8.0740700000000007,-34.890338999999997,-8.074213221484019,-34.890916070725595,65.49688597768302
2639,-8.064171,-34.897075999999998,-8.064634570850922,-34.893416746575845,406.1509898493302
1276,-8.0706389999999999,-34.891953000000001,-8.069715234694874,-34.89022112054341,216.57723018456429
2084,-8.0680770000000006,-34.890667000000001,-8.069797030373257,-34.88812652591467,338.8318514320617
1327,-8.0704569999999993,-34.900905999999999,-8.070444468508303,-34.90061490750445,32.077721570476434
956,-8.0724730000000005,-34.892315000000004,-8.071641973597668,-34.89140512489989,136.28316873131436
592,-8.0742250000000002,-34.900364000000003,-8.074335368887612,-34.900067019410734,34.922782999792474
1850,-8.0688849999999999,-34.888741000000003,-8.070424517615042,-34.888371581088826,175.9515428921687
1873,-8.0688379999999995,-34.900393999999999,-8.069264888343003,-34.901126244667225,93.55265072961838
1587,-8.0696060000000003,-34.890701,-8.070312979742924,-34.89155593890008,122.63426895198613
2039,-8.0684020000000007,-34.889732000000002,-8.0688004230483,-34.88978362300324,44.66568289789678
998,-8.0723400000000005,-34.900688000000002,-8.072263231515162,-34.90061532625028,11.699656983338876
1554,-8.0696829999999995,-34.900734,-8.069505180444256,-34.90176045304211,114.72298831748626
335,-8.0758209999999995,-34.896178999999997,-8.0757636595204,-34.897396239639136,134.1602062027343
2167,-8.0672429999999995,-34.893974,-8.068229479776388,-34.89461600418299,130.4915687893979
2431,-8.0657960000000006,-34.890220999999997,-8.065774200383615,-34.88850577851745,188.85277100601346
2912,-8.0609640000000002,-34.904952999999999,-8.068396268513467,-34.90257595844007,866.8764946686775
1704,-8.0692880000000002,-34.888081,-8.069609507936034,-34.88882042928685,88.91071413714405
1473,-8.0699129999999997,-34.890262999999997,-8.070496436009394,-34.8896263391633,95.5077091311723
503,-8.0747389999999992,-34.890636000000001,-8.07544604936174,-34.890139080897605,95.7810524095385
2911,-8.0610300000000006,-34.904888,-8.068068801076372,-34.90293343934799,811.7217522144396
1262,-8.0706799999999994,-34.892048000000003,-8.071354861057975,-34.89120364038913,119.46738967634573
2114,-8.0679169999999996,-34.892325999999997,-8.065579883994257,-34.89258751051967,261.46541398771143
829,-8.0728609999999996,-34.896641000000002,-8.074050733414525,-34.89838226786407,232.91755780204298
2169,-8.0672200000000007,-34.896782000000002,-8.068149176448879,-34.896643643982244,104.43650029644083
2237,-8.0668810000000004,-34.889885,-8.069704990738975,-34.88767082830466,397.5262053810502
2480,-8.0656009999999991,-34.892693000000001,-8.065446114712238,-34.89190332075937,88.62918767836182
811,-8.0729129999999998,-34.896628999999997,-8.07432660838072,-34.896509909147106,157.73193510513013
1853,-8.0688779999999998,-34.889617999999999,-8.068935065230203,-34.88946050724608,18.463621874269826
1272,-8.0706559999999996,-34.896740000000001,-8.071326143256302,-34.89760089760708,120.56458912941774
2619,-8.0643829999999994,-34.889384999999997,-8.064817450777255,-34.889808846475866,67.16557182010554
2857,-8.0623489999999993,-34.901618999999997,-8.067563016375106,-34.902506046805215,587.9397576290542
655,-8.0738350000000008,-34.898620999999999,-8.073482322899544,-34.89995809454262,152.33859146371637
2594,-8.0646769999999997,-34.894238000000001,-8.063821502479245,-34.89216822576357,246.9312452456956
1551,-8.0696870000000001,-34.890633000000001,-8.070135287984483,-34.8912223463154,81.82061007466741
2145,-8.0675519999999992,-34.896740000000001,-8.068541605388155,-34.89665025972784,110.48174298666397
1194,-8.0709309999999999,-34.900844999999997,-8.070606770058403,-34.90064324503724,42.345822384967484
950,-8.0724859999999996,-34.892521000000002,-8.072625419417829,-34.89260330306814,17.956514609820136
2489,-8.0655599999999996,-34.892735000000002,-8.064173789806542,-34.89109524743653,237.38086183352743
727,-8.0732389999999992,-34.896476999999997,-8.071522825541923,-34.895702232307606,209.02526259201085
119,-8.0769559999999991,-34.897385,-8.07711254005649,-34.89760507660146,29.833071740290215
1728,-8.0692369999999993,-34.895519,-8.06928454719423,-34.894682518425796,92.2432400591097
56,-8.0773569999999992,-34.898570999999997,-8.077377497512526,-34.89809800579818,52.12263425981371
2019,-8.0684830000000005,-34.891361000000003,-8.067392315775162,-34.89233144355062,161.62719375615814
1950,-8.0686339999999994,-34.891078999999998,-8.069921810198844,-34.89186998643373,167.59797000634597
558,-8.0744129999999998,-34.890194000000001,-8.073624710043184,-34.89148056254077,166.56953629277797
431,-8.0753679999999992,-34.900050999999998,-8.074498247451794,-34.89999728570187,96.8926962095039
728,-8.0732359999999996,-34.896500000000003,-8.074541068441592,-34.894636538929774,251.29049155060628
2158,-8.0673530000000007,-34.900879000000003,-8.067608468227773,-34.902313200981176,160.43254489295657
1398,-8.0701230000000006,-34.893859999999997,-8.069991165325739,-34.89365887360313,26.55557407834395
2096,-8.0680289999999992,-34.890540999999999,-8.067795343843432,-34.89177587014772,138.41258962673655
1820,-8.0689759999999993,-34.891209000000003,-8.06922640523581,-34.888468955129134,302.94489407547155
2261,-8.0667559999999998,-34.892712000000003,-8.06474321183829,-34.894272773324964,282.1673403674921
561,-8.0743840000000002,-34.893729999999998,-8.073163734699383,-34.89375905494564,135.7250094439487
2949,-8.0593690000000002,-34.906765,-8.068152578016704,-34.90270150694073,1074.273695565418
1165,-8.0711189999999995,-34.891998000000001,-8.068906907710506,-34.891304370037425,257.5547467820949
929,-8.0725250000000006,-34.896743999999998,-8.071064872042964,-34.89755802977877,185.45078396599519
336,-8.0758089999999996,-34.899909999999998,-8.07517716038941,-34.899137867979796,110.28182425825489
1085,-8.0717560000000006,-34.89217,-8.07200946176808,-34.89118065527552,112.50746997284196
1193,-8.0709440000000008,-34.896861999999999,-8.070111723840688,-34.898442228017466,197.05630314546082
2739,-8.0635910000000006,-34.895766999999999,-8.064493812567575,-34.893063365894044,314.13040290361243
2321,-8.0662979999999997,-34.893329999999999,-8.066141315554518,-34.89343227947425,20.74467578764117
534,-8.0745290000000001,-34.900295,-8.073740876677181,-34.90020599375779,88.18144686092892
2742,-8.0635759999999994,-34.89555,-8.064248842079802,-34.894471295598976,140.36228917212506
869,-8.0726709999999997,-34.894939000000001,-8.073362412664492,-34.89490621590753,76.96625530377734
1786,-8.0690869999999997,-34.889595,-8.06878340155122,-34.8898115045132,41.32544130801398
2519,-8.0653190000000006,-34.892906000000004,-8.066178639483299,-34.891579697156644,174.5239273483
1287,-8.0705980000000004,-34.892932999999999,-8.070379097775865,-34.89267456994549,37.442807873526775
1249,-8.0707190000000004,-34.892220000000002,-8.071343477858893,-34.89151646846031,104.02357999459252
1370,-8.0702649999999991,-34.893687999999997,-8.06959530167003,-34.89405391408459,84.66530517377478
2937,-8.0600649999999998,-34.905945000000003,-8.067630870968646,-34.90056780672443,1028.7042347538065
1961,-8.0686070000000001,-34.889557000000003,-8.069151194438307,-34.88953630260189,60.55454873409203
40,-8.0774240000000006,-34.899025000000002,-8.077335611467877,-34.89770652860838,145.48522921889062
158,-8.0766530000000003,-34.896683000000003,-8.076504805173856,-34.89697493525462,36.117919097427254
2921,-8.0607050000000005,-34.905223999999997,-8.068425342797884,-34.90272485314661,901.4782328424731
1277,-8.0706369999999996,-34.891818999999998,-8.070572727694557,-34.88986868861236,214.8357687308711
1669,-8.0693859999999997,-34.895350999999998,-8.069600819208345,-34.89485001261371,60.10597065977832
1801,-8.0690430000000006,-34.895862999999999,-8.06927872998287,-34.89479911104101,120.02497017096739
733,-8.0732269999999993,-34.896518999999998,-8.072631163242816,-34.8960646370479,83.01695142413166
2523,-8.0652930000000005,-34.893894000000003,-8.064692121091761,-34.89222488738004,195.53104290340377
601,-8.0742130000000003,-34.900157999999998,-8.074372648621754,-34.90019662912383,18.254418713281826
2550,-8.0650259999999996,-34.894053999999997,-8.064766400921583,-34.89280965839448,140.00414831479114
1858,-8.0688669999999991,-34.900402,-8.069458148500456,-34.90082936487089,80.83639147752936
700,-8.0735270000000003,-34.890529999999998,-8.073532201812638,-34.89018918723147,37.525501831255276
